1,metric,model
0.7058823529411765,acc,NLP_Reading
0.6470588235294118,acc,NLP_Reading
0.8125,acc,NLP_Reading
0.75,acc,NLP_Reading
0.625,acc,NLP_Reading
0.8125,acc,NLP_Reading
0.625,acc,NLP_Reading
0.75,acc,NLP_Reading
0.8125,acc,NLP_Reading
0.75,acc,NLP_Reading
0.6944444444444444,roc,NLP_Reading
0.6857142857142858,roc,NLP_Reading
0.8359375,roc,NLP_Reading
0.8125,roc,NLP_Reading
0.6746031746031746,roc,NLP_Reading
0.8833333333333333,roc,NLP_Reading
0.6953125,roc,NLP_Reading
0.6875,roc,NLP_Reading
0.8333333333333334,roc,NLP_Reading
0.873015873015873,roc,NLP_Reading
0.6666666666666666,fms,NLP_Reading
0.6666666666666665,fms,NLP_Reading
0.7999999999999999,fms,NLP_Reading
0.7142857142857143,fms,NLP_Reading
0.6250000000000001,fms,NLP_Reading
0.8,fms,NLP_Reading
0.5714285714285715,fms,NLP_Reading
0.75,fms,NLP_Reading
0.7692307692307692,fms,NLP_Reading
0.75,fms,NLP_Reading
0.7142857142857143,precision,NLP_Reading
0.75,precision,NLP_Reading
0.8571428571428571,precision,NLP_Reading
0.8333333333333334,precision,NLP_Reading
0.5555555555555556,precision,NLP_Reading
0.6666666666666666,precision,NLP_Reading
0.6666666666666666,precision,NLP_Reading
0.75,precision,NLP_Reading
0.8333333333333334,precision,NLP_Reading
0.8571428571428571,precision,NLP_Reading
0.625,recall,NLP_Reading
0.6,recall,NLP_Reading
0.75,recall,NLP_Reading
0.625,recall,NLP_Reading
0.7142857142857143,recall,NLP_Reading
1.0,recall,NLP_Reading
0.5,recall,NLP_Reading
0.75,recall,NLP_Reading
0.7142857142857143,recall,NLP_Reading
0.6666666666666666,recall,NLP_Reading
0.7777777777777778,specificity,NLP_Reading
0.7142857142857143,specificity,NLP_Reading
0.875,specificity,NLP_Reading
0.875,specificity,NLP_Reading
0.5555555555555556,specificity,NLP_Reading
0.7,specificity,NLP_Reading
0.75,specificity,NLP_Reading
0.75,specificity,NLP_Reading
0.8888888888888888,specificity,NLP_Reading
0.8571428571428571,specificity,NLP_Reading
